Source,Destination,lat1,lon1,lat2,lon2
Italy,United Kingdom,41.87194,12.56738,55.378051,-3.435973
Guernsey,United Kingdom,49.465691,-2.585278,55.378051,-3.435973
Guernsey,United Kingdom,49.465691,-2.585278,55.378051,-3.435973
Guernsey,Jersey,49.465691,-2.585278,49.214439,-2.13125
Guernsey,United Kingdom,49.465691,-2.585278,55.378051,-3.435973
Guernsey,United Kingdom,49.465691,-2.585278,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Ireland,55.378051,-3.435973,53.41291,-8.24389
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Jersey,55.378051,-3.435973,49.214439,-2.13125
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Germany,United Kingdom,51.165691,10.451526,55.378051,-3.435973
Germany,United Kingdom,51.165691,10.451526,55.378051,-3.435973
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Sweden,61.92411,25.748151,60.128161,18.643501
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Estonia,61.92411,25.748151,58.595272,25.013607
United Kingdom,Jersey,55.378051,-3.435973,49.214439,-2.13125
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Netherlands,55.378051,-3.435973,52.132633,5.291266
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Isle of Man,United Kingdom,54.236107,-4.548056,55.378051,-3.435973
Isle of Man,United Kingdom,54.236107,-4.548056,55.378051,-3.435973
Isle of Man,United Kingdom,54.236107,-4.548056,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,Guernsey,49.214439,-2.13125,49.465691,-2.585278
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Jersey,United Kingdom,49.214439,-2.13125,55.378051,-3.435973
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Finland,61.92411,25.748151,61.92411,25.748151
Finland,Finland,61.92411,25.748151,61.92411,25.748151
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Finland,Finland,61.92411,25.748151,61.92411,25.748151
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
United Kingdom,Isle of Man,55.378051,-3.435973,54.236107,-4.548056
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,Germany,55.378051,-3.435973,51.165691,10.451526
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Germany,55.378051,-3.435973,51.165691,10.451526
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Isle of Man,55.378051,-3.435973,54.236107,-4.548056
United Kingdom,Jersey,55.378051,-3.435973,49.214439,-2.13125
United Kingdom,Italy,55.378051,-3.435973,41.87194,12.56738
United Kingdom,Ireland,55.378051,-3.435973,53.41291,-8.24389
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Ireland,55.378051,-3.435973,53.41291,-8.24389
Finland,Finland,61.92411,25.748151,61.92411,25.748151
France,France,46.227638,2.213749,46.227638,2.213749
Italy,United Kingdom,41.87194,12.56738,55.378051,-3.435973
Italy,United Kingdom,41.87194,12.56738,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Ireland,United Kingdom,53.41291,-8.24389,55.378051,-3.435973
Ireland,United Kingdom,53.41291,-8.24389,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Sweden,Finland,60.128161,18.643501,61.92411,25.748151
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Guernsey,55.378051,-3.435973,49.465691,-2.585278
United Kingdom,Jersey,55.378051,-3.435973,49.214439,-2.13125
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Portugal,United Kingdom,39.399872,-8.224454,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
Spain,United Kingdom,40.463667,-3.74922,55.378051,-3.435973
Spain,United Kingdom,40.463667,-3.74922,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
United Kingdom,Spain,55.378051,-3.435973,40.463667,-3.74922
United Kingdom,Spain,55.378051,-3.435973,40.463667,-3.74922
United Kingdom,Netherlands,55.378051,-3.435973,52.132633,5.291266
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Ireland,55.378051,-3.435973,53.41291,-8.24389
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,Portugal,55.378051,-3.435973,39.399872,-8.224454
United Kingdom,Guernsey,55.378051,-3.435973,49.465691,-2.585278
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Jersey,55.378051,-3.435973,49.214439,-2.13125
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,Spain,55.378051,-3.435973,40.463667,-3.74922
United Kingdom,France,55.378051,-3.435973,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Finland,Finland,61.92411,25.748151,61.92411,25.748151
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Estonia,Finland,58.595272,25.013607,61.92411,25.748151
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Ireland,United Kingdom,53.41291,-8.24389,55.378051,-3.435973
Ireland,United Kingdom,53.41291,-8.24389,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Australia,Australia,-25.274398,133.775136,-25.274398,133.775136
Australia,Australia,-25.274398,133.775136,-25.274398,133.775136
Australia,Australia,-25.274398,133.775136,-25.274398,133.775136
Australia,Australia,-25.274398,133.775136,-25.274398,133.775136
United Arab Emirates,Bangladesh,23.424076,53.847818,23.684994,90.356331
Thailand,Bangladesh,15.870032,100.992541,23.684994,90.356331
India,Bangladesh,20.593684,78.96288,23.684994,90.356331
Bangladesh,United Arab Emirates,23.684994,90.356331,23.424076,53.847818
Bangladesh,Bangladesh,23.684994,90.356331,23.684994,90.356331
Bangladesh,United Arab Emirates,23.684994,90.356331,23.424076,53.847818
Bangladesh,Saudi Arabia,23.684994,90.356331,23.885942,45.079162
Bangladesh,Oman,23.684994,90.356331,21.512583,55.923255
Bangladesh,Thailand,23.684994,90.356331,15.870032,100.992541
Bangladesh,India,23.684994,90.356331,20.593684,78.96288
Bangladesh,Bangladesh,23.684994,90.356331,23.684994,90.356331
Bangladesh,India,23.684994,90.356331,20.593684,78.96288
Bangladesh,Saudi Arabia,23.684994,90.356331,23.885942,45.079162
Bangladesh,Qatar,23.684994,90.356331,25.354826,51.183884
Bangladesh,Italy,23.684994,90.356331,41.87194,12.56738
Bangladesh,Hong Kong,23.684994,90.356331,22.396428,114.109497
Bangladesh,Saudi Arabia,23.684994,90.356331,23.885942,45.079162
Bangladesh,Nepal,23.684994,90.356331,28.394857,84.124008
Bangladesh,Malaysia,23.684994,90.356331,4.210484,101.975766
Bangladesh,Kuwait,23.684994,90.356331,29.31166,47.481766
Bangladesh,United Kingdom,23.684994,90.356331,55.378051,-3.435973
Bangladesh,Oman,23.684994,90.356331,21.512583,55.923255
Bangladesh,Burma,23.684994,90.356331,21.913965,95.956223
Bangladesh,Singapore,23.684994,90.356331,1.352083,103.819836
India,Bangladesh,20.593684,78.96288,23.684994,90.356331
Saudi Arabia,Saudi Arabia,23.885942,45.079162,23.885942,45.079162
Qatar,United Arab Emirates,25.354826,51.183884,23.424076,53.847818
United Arab Emirates,Bangladesh,23.424076,53.847818,23.684994,90.356331
United Arab Emirates,Bangladesh,23.424076,53.847818,23.684994,90.356331
Italy,Bangladesh,41.87194,12.56738,23.684994,90.356331
Italy,Germany,41.87194,12.56738,51.165691,10.451526
Germany,Italy,51.165691,10.451526,41.87194,12.56738
Hong Kong,Bangladesh,22.396428,114.109497,23.684994,90.356331
Saudi Arabia,Bangladesh,23.885942,45.079162,23.684994,90.356331
Saudi Arabia,Bangladesh,23.885942,45.079162,23.684994,90.356331
Nepal,Bangladesh,28.394857,84.124008,23.684994,90.356331
Malaysia,Bangladesh,4.210484,101.975766,23.684994,90.356331
Kuwait,Bangladesh,29.31166,47.481766,23.684994,90.356331
Kuwait,Bangladesh,29.31166,47.481766,23.684994,90.356331
United Kingdom,Bangladesh,55.378051,-3.435973,23.684994,90.356331
United Kingdom,Bangladesh,55.378051,-3.435973,23.684994,90.356331
Oman,Bangladesh,21.512583,55.923255,23.684994,90.356331
Burma,Bangladesh,21.913965,95.956223,23.684994,90.356331
Saudi Arabia,Bangladesh,23.885942,45.079162,23.684994,90.356331
Singapore,Bangladesh,1.352083,103.819836,23.684994,90.356331
Bangladesh,Bangladesh,23.684994,90.356331,23.684994,90.356331
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Canada,Canada,56.130366,-106.346771,56.130366,-106.346771
Malaysia,Brunei,4.210484,101.975766,4.535277,114.727669
Thailand,Brunei,15.870032,100.992541,4.535277,114.727669
Brunei,Malaysia,4.535277,114.727669,4.210484,101.975766
Brunei,Thailand,4.535277,114.727669,15.870032,100.992541
Brunei,Indonesia,4.535277,114.727669,-0.789275,113.921327
Brunei,United Arab Emirates,4.535277,114.727669,23.424076,53.847818
Brunei,Hong Kong,4.535277,114.727669,22.396428,114.109497
Brunei,Saudi Arabia,4.535277,114.727669,23.885942,45.079162
Brunei,Malaysia,4.535277,114.727669,4.210484,101.975766
Brunei,Australia,4.535277,114.727669,-25.274398,133.775136
Brunei,Philippines,4.535277,114.727669,12.879721,121.774017
Brunei,Malaysia,4.535277,114.727669,4.210484,101.975766
Brunei,China,4.535277,114.727669,35.86166,104.195397
Brunei,Singapore,4.535277,114.727669,1.352083,103.819836
Brunei,Indonesia,4.535277,114.727669,-0.789275,113.921327
Indonesia,Brunei,-0.789275,113.921327,4.535277,114.727669
United Arab Emirates,United Kingdom,23.424076,53.847818,55.378051,-3.435973
United Arab Emirates,Brunei,23.424076,53.847818,4.535277,114.727669
Hong Kong,Brunei,22.396428,114.109497,4.535277,114.727669
Saudi Arabia,Brunei,23.885942,45.079162,4.535277,114.727669
Malaysia,Malaysia,4.210484,101.975766,4.210484,101.975766
Malaysia,Brunei,4.210484,101.975766,4.535277,114.727669
United Kingdom,United Arab Emirates,55.378051,-3.435973,23.424076,53.847818
Australia,Brunei,-25.274398,133.775136,4.535277,114.727669
Philippines,Brunei,12.879721,121.774017,4.535277,114.727669
Malaysia,Brunei,4.210484,101.975766,4.535277,114.727669
Malaysia,Malaysia,4.210484,101.975766,4.210484,101.975766
China,Brunei,35.86166,104.195397,4.535277,114.727669
Singapore,Brunei,1.352083,103.819836,4.535277,114.727669
Indonesia,Brunei,-0.789275,113.921327,4.535277,114.727669
Sweden,Sweden,60.128161,18.643501,60.128161,18.643501
France,Tunisia,46.227638,2.213749,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,Germany,33.886917,9.537499,51.165691,10.451526
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Russia,Tunisia,61.52401,105.318756,33.886917,9.537499
Germany,Tunisia,51.165691,10.451526,33.886917,9.537499
Germany,Tunisia,51.165691,10.451526,33.886917,9.537499
Russia,Tunisia,61.52401,105.318756,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,Tunisia,33.886917,9.537499,33.886917,9.537499
France,Tunisia,46.227638,2.213749,33.886917,9.537499
Germany,Tunisia,51.165691,10.451526,33.886917,9.537499
Germany,Tunisia,51.165691,10.451526,33.886917,9.537499
Tunisia,Russia,33.886917,9.537499,61.52401,105.318756
Tunisia,Germany,33.886917,9.537499,51.165691,10.451526
Tunisia,Germany,33.886917,9.537499,51.165691,10.451526
Tunisia,Russia,33.886917,9.537499,61.52401,105.318756
Tunisia,Germany,33.886917,9.537499,51.165691,10.451526
France,Tunisia,46.227638,2.213749,33.886917,9.537499
France,France,46.227638,2.213749,46.227638,2.213749
France,Tunisia,46.227638,2.213749,33.886917,9.537499
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,France,33.886917,9.537499,46.227638,2.213749
Tunisia,Tunisia,33.886917,9.537499,33.886917,9.537499
Tunisia,France,33.886917,9.537499,46.227638,2.213749
China,China,35.86166,104.195397,35.86166,104.195397
South Korea,China,35.907757,127.766922,35.86166,104.195397
South Korea,China,35.907757,127.766922,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,South Korea,35.86166,104.195397,35.907757,127.766922
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,South Korea,35.86166,104.195397,35.907757,127.766922
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
China,China,35.86166,104.195397,35.86166,104.195397
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
Vietnam,Vietnam,14.058324,108.277199,14.058324,108.277199
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Denmark,55.378051,-3.435973,56.26392,9.501785
United Kingdom,Norway,55.378051,-3.435973,60.472024,8.468946
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Norway,55.378051,-3.435973,60.472024,8.468946
United Kingdom,Sweden,55.378051,-3.435973,60.128161,18.643501
Germany,France,51.165691,10.451526,46.227638,2.213749
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
United Kingdom,Germany,55.378051,-3.435973,51.165691,10.451526
United Kingdom,Germany,55.378051,-3.435973,51.165691,10.451526
United Kingdom,Germany,55.378051,-3.435973,51.165691,10.451526
United Kingdom,Italy,55.378051,-3.435973,41.87194,12.56738
Belgium,United Kingdom,50.503887,4.469936,55.378051,-3.435973
Belgium,United Kingdom,50.503887,4.469936,55.378051,-3.435973
Denmark,United Kingdom,56.26392,9.501785,55.378051,-3.435973
United Kingdom,Belgium,55.378051,-3.435973,50.503887,4.469936
Norway,Norway,60.472024,8.468946,60.472024,8.468946
Germany,United Kingdom,51.165691,10.451526,55.378051,-3.435973
Sweden,United Kingdom,60.128161,18.643501,55.378051,-3.435973
Sweden,Norway,60.128161,18.643501,60.472024,8.468946
Germany,United Kingdom,51.165691,10.451526,55.378051,-3.435973
Norway,United Kingdom,60.472024,8.468946,55.378051,-3.435973
Norway,Norway,60.472024,8.468946,60.472024,8.468946
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Germany,United Kingdom,51.165691,10.451526,55.378051,-3.435973
Italy,United Kingdom,41.87194,12.56738,55.378051,-3.435973
United Kingdom,Belgium,55.378051,-3.435973,50.503887,4.469936
United Kingdom,United Kingdom,55.378051,-3.435973,55.378051,-3.435973
Norway,United Kingdom,60.472024,8.468946,55.378051,-3.435973
Norway,Norway,60.472024,8.468946,60.472024,8.468946
Norway,Sweden,60.472024,8.468946,60.128161,18.643501
Norway,Norway,60.472024,8.468946,60.472024,8.468946
France,Germany,46.227638,2.213749,51.165691,10.451526
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
Botswana,South Africa,-22.328474,24.684866,-30.559482,22.937506
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
Botswana,South Africa,-22.328474,24.684866,-30.559482,22.937506
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
Botswana,South Africa,-22.328474,24.684866,-30.559482,22.937506
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
Botswana,Zimbabwe,-22.328474,24.684866,-19.015438,29.154857
Botswana,South Africa,-22.328474,24.684866,-30.559482,22.937506
Botswana,Zambia,-22.328474,24.684866,-13.133897,27.849332
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
Zimbabwe,Botswana,-19.015438,29.154857,-22.328474,24.684866
South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
Zambia,Botswana,-13.133897,27.849332,-22.328474,24.684866
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
Botswana,South Africa,-22.328474,24.684866,-30.559482,22.937506
Botswana,Botswana,-22.328474,24.684866,-22.328474,24.684866
